"input_number","input","target_number","target","name","description","namespace"
4904,"YNL231C","4904.1","YNL231C","PDR16","Phosphatidylinositol transfer protein (PITP); controlled by the multiple drug resistance regulator Pdr1p; localizes to lipid particles and microsomes; controls levels of various lipids, may regulate lipid synthesis; homologous to Pdr17p; protein abundance increases in response to DNA replication stress [Source:SGD;Acc:S000005175]","ENSG,ENSP"
4905,"YNL232W","4905.1","YNL232W","CSL4","Exosome non-catalytic core component; involved in 3'-5' RNA processing and degradation in both the nucleus and the cytoplasm; predicted to contain an S1 RNA binding domain; human homolog EXOSC1 partially complements yeast csl4 null mutant, and can complement inviability of strain in which expression of CSL4 is repressed [Source:SGD;Acc:S000005176]","ENSG,ENSP"
4906,"YNL233W","4906.1","YNL233W","BNI4","Targeting subunit for Glc7p protein phosphatase; localized to the bud neck, required for localization of chitin synthase III to the bud neck via interaction with the chitin synthase III regulatory subunit Skt5p; phosphorylation by Slt2p and Kss1p involved in regulating Bni4p in septum assembly [Source:SGD;Acc:S000005177]","ENSG,ENSP"
4907,"YNL234W","4907.1","YNL234W","YNL234W","Protein of unknown function with similarity to globins; has a functional heme-binding domain; mutant has aneuploidy tolerance; transcription induced by stress conditions; may be involved in glucose signaling or metabolism; regulated by Rgt1 [Source:SGD;Acc:S000005178]","ENSG,ENSP"
4908,"YNL235C","4908.1","YNL235C","YNL235C","Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; partially overlaps the verified ORF SIN4/YNL236W, a subunit of the mediator complex [Source:SGD;Acc:S000005179]","ENSG,ENSP"
4909,"YNL236W","4909.1","YNL236W","SIN4","Subunit of the RNA polymerase II mediator complex; associates with core polymerase subunits to form the RNA polymerase II holoenzyme; contributes to both postive and negative transcriptional regulation; dispensible for basal transcription [Source:SGD;Acc:S000005180]","ENSG,ENSP"
4910,"YNL237W","4910.1","YNL237W","YTP1","Probable type-III integral membrane protein of unknown function; has regions of similarity to mitochondrial electron transport proteins [Source:SGD;Acc:S000005181]","ENSG,ENSP"
4911,"YNL238W","4911.1","YNL238W","KEX2","Kexin, a subtilisin-like protease (proprotein convertase); a calcium-dependent serine protease involved in the activation of proproteins of the secretory pathway [Source:SGD;Acc:S000005182]","ENSG,ENSP"
4912,"YNL239W","4912.1","YNL239W","LAP3","Cysteine aminopeptidase with homocysteine-thiolactonase activity; protects cells against homocysteine toxicity; has bleomycin hydrolase activity in vitro; transcription is regulated by galactose via Gal4p; orthologous to human BLMH [Source:SGD;Acc:S000005183]","ENSG,ENSP"
4913,"YNL240C","4913.1","YNL240C","NAR1","Subunit of the cytosolic iron-sulfur (FeS) protein assembly machinery; required for maturation of cytosolic and nuclear FeS proteins and for normal resistance to oxidative stress; deficiency results in shortened lifespan and sensitivity to paraquat; homologous to human Narf [Source:SGD;Acc:S000005184]","ENSG,ENSP"
4914,"YNL241C","4914.1","YNL241C","ZWF1","Glucose-6-phosphate dehydrogenase (G6PD); catalyzes the first step of the pentose phosphate pathway; involved in adapting to oxidative stress; protein abundance increases in response to DNA replication stress; homolog of human G6PD which is deficient in patients with hemolytic anemia; human G6PD can complement yeast zwf1 null mutant [Source:SGD;Acc:S000005185]","ENSG,ENSP"
4915,"YNL242W","4915.1","YNL242W","ATG2","Peripheral membrane protein required for autophagic vesicle formation; also required for vesicle formation during pexophagy and the cytoplasm-to-vaucole targeting (Cvt) pathway; involved in Atg9p cycling between the phagophore assembly site and mitochondria; contains an APT1 domain that binds phosphatidylinositol-3-phosphate; essential for cell cycle progression from G2/M to G1 under nitrogen starvation; forms cytoplasmic foci upon DNA replication stress [Source:SGD;Acc:S000005186]","ENSG,ENSP"
4916,"YNL243W","4916.1","YNL243W","SLA2","Adaptor protein that links actin to clathrin and endocytosis; involved in membrane cytoskeleton assembly and cell polarization; present in the actin cortical patch of the emerging bud tip; dimer in vivo [Source:SGD;Acc:S000005187]","ENSG,ENSP"
4917,"YNL244C","4917.1","YNL244C","SUI1","Translation initiation factor eIF1; component of a complex involved in recognition of the initiator codon; modulates translation accuracy at the initiation phase [Source:SGD;Acc:S000005188]","ENSG,ENSP"
4918,"YNL245C","4918.1","YNL245C","CWC25","Splicing factor required for the first step of pre-mRNA splicing; binding to the spliceosome requires Prp2p and Yju2p; heat-stable protein; has similarity to S. pombe Cwf25p [Source:SGD;Acc:S000005189]","ENSG,ENSP"
4919,"YNL246W","4919.1","YNL246W","VPS75","NAP family histone chaperone; binds to histones and Rtt109p, stimulating histone acetyltransferase activity; possesses nucleosome assembly activity in vitro; proposed role in vacuolar protein sorting and in double-strand break repair; protein abundance increases in response to DNA replication stress; relocalizes to the cytosol in response to hypoxia [Source:SGD;Acc:S000005190]","ENSG,ENSP"
4920,"YNL247W","4920.1","YNL247W","YNL247W","Cysteinyl-tRNA synthetase; may interact with ribosomes, based on co-purification experiments; human gene CARS allows growth of the yeast haploid null mutant after sporulation of a heterozygous diploid [Source:SGD;Acc:S000005191]","ENSG,ENSP"
4921,"YNL248C","4921.1","YNL248C","RPA49","RNA polymerase I subunit A49; essential for nucleolar assembly and for high polymerase loading rate; required for nucleolar localization of Rpa34p [Source:SGD;Acc:S000005192]","ENSG,ENSP"
4922,"YNL249C","4922.1","YNL249C","MPA43","Protein of unknown function; the authentic, non-tagged protein is detected in highly purified mitochondria in high-throughput studies [Source:SGD;Acc:S000005193]","ENSG,ENSP"
4923,"YNL250W","4923.1","YNL250W","RAD50","Subunit of MRX complex with Mre11p and Xrs2p; complex is involved in processing double-strand DNA breaks in vegetative cells, initiation of meiotic DSBs, telomere maintenance, and nonhomologous end joining; forms nuclear foci upon DNA replication stress [Source:SGD;Acc:S000005194]","ENSG,ENSP"
4924,"YNL251C","4924.1","YNL251C","NRD1","RNA-binding subunit of Nrd1 complex; complex interacts with exosome to mediate 3'-end formation of some mRNAs, snRNAs, snoRNAs, and CUTs; interacts with CTD of RNA pol II large subunit Rpo21p at phosphorylated Ser5 to direct transcription termination of non-polyadenylated transcripts; H3K4 trimethylation of transcribed regions by Set1p enhances recruitment of Nrd1p to those sites; role in regulation of mitochondrial abundance and cell size [Source:SGD;Acc:S000005195]","ENSG,ENSP"
4925,"YNL252C","4925.1","YNL252C","MRPL17","Mitochondrial ribosomal protein of the large subunit [Source:SGD;Acc:S000005196]","ENSG,ENSP"
4926,"YNL253W","4926.1","YNL253W","TEX1","Protein involved in mRNA export; component of the transcription export (TREX) complex [Source:SGD;Acc:S000005197]","ENSG,ENSP"
4927,"YNL255C","4927.1","YNL255C","GIS2","Translational activator for mRNAs with internal ribosome entry sites; associates with polysomes and binds to a specific subset of mRNAs; localizes to RNA processing bodies (P bodies) and to stress granules; may have a role in translation regulation under stress conditions; ortholog of human ZNF9/CNBP, a gene involved in myotonic dystrophy type 2 [Source:SGD;Acc:S000005199]","ENSG,ENSP"
4928,"YNL256W","4928.1","YNL256W","FOL1","Multifunctional enzyme of the folic acid biosynthesis pathway; has dihydropteroate synthetase, dihydro-6-hydroxymethylpterin pyrophosphokinase, and dihydroneopterin aldolase activities [Source:SGD;Acc:S000005200]","ENSG,ENSP"
4929,"YNL257C","4929.1","YNL257C","SIP3","Putative sterol transfer protein; has a probable role in retrograde transport of sterols from the plasma membrane to the ER; co-localizes to puncta in the cortical ER with Ysp2p; contains GRAM, StART-like (VASt) and two PH-like domains; one of 6 StART-like domain-containing proteins in yeast that may be involved in sterol transfer between intracellular membranes; conserved across eukaryotes; previously identified as a transcription cofactor that interacts with DNA-bound Snf1p [Source:SGD;Acc:S000005201]","ENSG,ENSP"
4930,"YNL258C","4930.1","YNL258C","DSL1","Peripheral membrane protein needed for Golgi-to-ER retrograde traffic; mediates Sey1p-independent homotypic ER fusion; forms Dsl1 tethering complex with Sec39p and Tip20p that forms a stable complex with ER SNAREs Sec20p, Ufe1p and Use1p and is functionally conserved from yeast to mammalian cells; component of the ER target site that interacts with coatomer; interacts with different subunits of COPI vesicle coat; interacts with Cin5p; homolog of fly and human ZW10 gene [Source:SGD;Acc:S000005202]","ENSG,ENSP"
4931,"YNL259C","4931.1","YNL259C","ATX1","Cytosolic copper metallochaperone; transports copper to the secretory vesicle copper transporter Ccc2p for eventual insertion into Fet3p, which is a multicopper oxidase required for high-affinity iron uptake; human homolog ATOX1 can complement yeast atx1 mutant; overexpression of human ATOX1 suppresses lysine auxotrophy of the yeast sod1 null mutant, as does overexpression of yeast ATX1 [Source:SGD;Acc:S000005203]","ENSG,ENSP"
4932,"YNL260C","4932.1","YNL260C","LTO1","Essential protein that forms a complex with Rli1p and Yae1p; ortholog of human ORAOV1, which is overexpressed in solid tumors; inviability of null mutant under standard conditions is complemented by overexpression of ORAOV1; essential for growth under standard (aerobic) conditions but not under anaerobic conditions; may have a role in protection of ribosomal assembly and function from damage due to reactive oxygen species [Source:SGD;Acc:S000005204]","ENSG,ENSP"
4933,"YNL261W","4933.1","YNL261W","ORC5","Subunit of the origin recognition complex (ORC); ORC directs DNA replication by binding to replication origins and is also involved in transcriptional silencing [Source:SGD;Acc:S000005205]","ENSG,ENSP"
4934,"YNL262W","4934.1","YNL262W","POL2","Catalytic subunit of DNA polymerase (II) epsilon; a chromosomal DNA replication polymerase that exhibits processivity and proofreading exonuclease activity; participates in leading-strand synthesis during DNA replication; also involved in DNA synthesis during DNA repair; interacts extensively with Mrc1p [Source:SGD;Acc:S000005206]","ENSG,ENSP"
4935,"YNL263C","4935.1","YNL263C","YIF1","Integral membrane protein; required for the fusion of ER-derived COPII transport vesicles with the Golgi; interacts with Yip1p and Yos1p; localizes to the Golgi, the ER, and COPII vesicles; homolog of human YIPF3 [Source:SGD;Acc:S000005207]","ENSG,ENSP"
4936,"YNL264C","4936.1","YNL264C","PDR17","Phosphatidylinositol transfer protein (PITP); downregulates Plb1p-mediated turnover of phosphatidylcholine; forms a complex with Psd2p which appears essential for maintenance of vacuolar PE levels; found in the cytosol and microsomes; homologous to Pdr16p; deletion affects phospholipid composition [Source:SGD;Acc:S000005208]","ENSG,ENSP"
4937,"YNL265C","4937.1","YNL265C","IST1","Protein with positive role in the multivesicular body sorting pathway; functions and forms a complex with Did2p; recruitment to endosomes is mediated by the Vps2p-Vps24p subcomplex of ESCRT-III; also interacts with Vps4p [Source:SGD;Acc:S000005209]","ENSG,ENSP"
4938,"YNL266W","4938.1","YNL266W","YNL266W","Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; partially overlaps the verified ORF IST1/YNL265C [Source:SGD;Acc:S000005210]","ENSG,ENSP"
4939,"YNL267W","4939.1","YNL267W","PIK1","Phosphatidylinositol 4-kinase; catalyzes first step in the biosynthesis of phosphatidylinositol-4,5-biphosphate; may control cytokinesis through the actin cytoskeleton; may control nonselective autophagy and mitophagy through trafficking of Atg9p [Source:SGD;Acc:S000005211]","ENSG,ENSP"
4940,"YNL268W","4940.1","YNL268W","LYP1","Lysine permease; one of three amino acid permeases (Alp1p, Can1p, Lyp1p) responsible for uptake of cationic amino acids [Source:SGD;Acc:S000005212]","ENSG,ENSP"
4941,"YNL269W","4941.1","YNL269W","BSC4","Protein of unknown function; protein-coding gene that evolved de novo via a series of point mutations in noncoding sequence; ORF exhibits genomic organization compatible with a translational readthrough-dependent mode of expression; readthrough is increased upon depletion of Sup35p; may be involved in DNA repair pathway during stationary phase and contribute to robustness of cells when shifted to a nutrient-poor environment [Source:SGD;Acc:S000005213]","ENSG,ENSP"
4942,"YNL270C","4942.1","YNL270C","ALP1","Arginine transporter; expression is normally very low and it is unclear what conditions would induce significant expression; ALP1 has a paralog, CAN1, that arose from the whole genome duplication [Source:SGD;Acc:S000005214]","ENSG,ENSP"
4943,"YNL271C","4943.1","YNL271C","BNI1","Formin; polarisome component; nucleates the formation of linear actin filaments, involved in cell processes such as budding and mitotic spindle orientation which require the formation of polarized actin cables; recruited to the division site in a Glc7p/Ref2p dependent manner following release of Bnr1p; functionally redundant with BNR1 [Source:SGD;Acc:S000005215]","ENSG,ENSP"
4944,"YNL272C","4944.1","YNL272C","SEC2","Guanyl-nucleotide exchange factor for the small G-protein Sec4p; essential for post-Golgi vesicle transport and for autophagy; associates with the exocyst, via exocyst subunit Sec15p, on secretory vesicles [Source:SGD;Acc:S000005216]","ENSG,ENSP"
4945,"YNL273W","4945.1","YNL273W","TOF1","Subunit of a replication-pausing checkpoint complex; Tof1p-Mrc1p-Csm3p acts at the stalled replication fork to promote sister chromatid cohesion after DNA damage, facilitating gap repair of damaged DNA; interacts with the MCM helicase; relocalizes to the cytosol in response to hypoxia [Source:SGD;Acc:S000005217]","ENSG,ENSP"
4946,"YNL274C","4946.1","YNL274C","GOR1","Glyoxylate reductase; null mutation results in increased biomass after diauxic shift; the authentic, non-tagged protein is detected in highly purified mitochondria in high-throughput studies; protein abundance increases in response to DNA replication stress [Source:SGD;Acc:S000005218]","ENSG,ENSP"
4947,"YNL275W","4947.1","YNL275W","BOR1","Boron efflux transporter of the plasma membrane; binds HCO3-, I-, Br-, NO3- and Cl-; has similarity to the characterized boron efflux transporter A. thaliana BOR1 [Source:SGD;Acc:S000005219]","ENSG,ENSP"
4948,"YNL276C","4948.1","YNL276C","YNL276C","Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; overlaps the verified gene MET2/YNL277W [Source:SGD;Acc:S000005220]","ENSG,ENSP"
4949,"YNL277W","4949.1","YNL277W","MET2","L-homoserine-O-acetyltransferase; catalyzes the conversion of homoserine to O-acetyl homoserine which is the first step of the methionine biosynthetic pathway [Source:SGD;Acc:S000005221]","ENSG,ENSP"
4950,"YNL278W","4950.1","YNL278W","CAF120","Part of the CCR4-NOT transcriptional regulatory complex; involved in controlling mRNA initiation, elongation, and degradation; contains a PH-like domain; CAF120 has a paralog, SKG3, that arose from the whole genome duplication [Source:SGD;Acc:S000005222]","ENSG,ENSP"
4951,"YNL279W","4951.1","YNL279W","PRM1","Pheromone-regulated multispanning membrane protein; involved in membrane fusion during mating; predicted to have 5 transmembrane segments and a coiled coil domain; localizes to the shmoo tip; regulated by Ste12p [Source:SGD;Acc:S000005223]","ENSG,ENSP"
4952,"YNL280C","4952.1","YNL280C","ERG24","C-14 sterol reductase; acts in ergosterol biosynthesis; mutants accumulate the abnormal sterol ignosterol (ergosta-8,14 dienol), and are viable under anaerobic growth conditions but inviable on rich medium under aerobic conditions [Source:SGD;Acc:S000005224]","ENSG,ENSP"
4953,"YNL281W","4953.1","YNL281W","HCH1","Heat shock protein regulator; binds to Hsp90p and may stimulate ATPase activity; originally identified as a high-copy number suppressor of a HSP90 loss-of-function mutation; role in regulating Hsp90 inhibitor drug sensitivity; GFP-fusion protein localizes to the cytoplasm and nucleus; protein abundance increases in response to DNA replication stress [Source:SGD;Acc:S000005225]","ENSG,ENSP"
4954,"YNL282W","4954.1","YNL282W","POP3","Subunit of both RNase MRP and nuclear RNase P; RNase MRP cleaves pre-rRNA, while nuclear RNase P cleaves tRNA precursors to generate mature 5' ends and facilitates turnover of nuclear RNAs; relocalizes to the cytosol in response to hypoxia [Source:SGD;Acc:S000005226]","ENSG,ENSP"
4955,"YNL283C","4955.1","YNL283C","WSC2","Sensor-transducer of the stress-activated PKC1-MPK1 signaling pathway; involved in maintenance of cell wall integrity and recovery from heat shock; required for the arrest of secretion response; WSC2 has a paralog, WSC3, that arose from the whole genome duplication [Source:SGD;Acc:S000005227]","ENSG,ENSP"
4956,"YNL284C","4956.1","YNL284C","MRPL10","Mitochondrial ribosomal protein of the large subunit; appears as two protein spots (YmL10 and YmL18) on two-dimensional SDS gels [Source:SGD;Acc:S000005228]","ENSG,ENSP"
4957,"YNL285W","4957.1","YNL285W","YNL285W","Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data [Source:SGD;Acc:S000005229]","ENSG,ENSP"
4958,"YNL286W","4958.1","YNL286W","CUS2","Putative checkpoint factor in transcription; binds to U2 snRNA and Prp11p; regulates toggling of the U2 snRNA stem II region between different structures; contains two RNA recognition motifs (RRMs) [Source:SGD;Acc:S000005230]","ENSG,ENSP"
4959,"YNL287W","4959.1","YNL287W","SEC21","Gamma subunit of coatomer; coatomer is a heptameric protein complex that together with Arf1p forms the COPI coat; involved in ER to Golgi transport of selective cargo [Source:SGD;Acc:S000005231]","ENSG,ENSP"
4960,"YNL288W","4960.1","YNL288W","CAF40","Component of the CCR4-NOT transcriptional complex; evolutionarily conserved; involved in controlling mRNA initiation, elongation, and degradation; binds Cdc39p [Source:SGD;Acc:S000005232]","ENSG,ENSP"
4961,"YNL289W","4961.1","YNL289W","PCL1","Cyclin, interacts with cyclin-dependent kinase Pho85p; member of the Pcl1,2-like subfamily, involved in the regulation of polarized growth and morphogenesis and progression through the cell cycle; is ubiquitinated by Dma1p; phosphorylation by Pho85p targets it for degradation; localizes to sites of polarized cell growth [Source:SGD;Acc:S000005233]","ENSG,ENSP"
4962,"YNL290W","4962.1","YNL290W","RFC3","Subunit of heteropentameric Replication factor C (RF-C); which is a DNA binding protein and ATPase that acts as a clamp loader of the proliferating cell nuclear antigen (PCNA) processivity factor for DNA polymerases delta and epsilon; relocalizes to the cytosol in response to hypoxia [Source:SGD;Acc:S000005234]","ENSG,ENSP"
4963,"YNL291C","4963.1","YNL291C","MID1","N-glycosylated integral membrane protein of the ER and plasma membrane; functions as a stretch-activated Ca2+-permeable cation channel required for Ca2+ influx stimulated by pheromone; interacts with Cch1p; forms an oligomer [Source:SGD;Acc:S000005235]","ENSG,ENSP"
4964,"YNL292W","4964.1","YNL292W","PUS4","Pseudouridine synthase; catalyzes only the formation of pseudouridine-55 (Psi55), a highly conserved tRNA modification, in mitochondrial and cytoplasmic tRNAs; also responsible for pseudouracil modification of some mRNAs; PUS4 overexpression leads to translational derepression of GCN4 (Gcd- phenotype) [Source:SGD;Acc:S000005236]","ENSG,ENSP"
4965,"YNL293W","4965.1","YNL293W","MSB3","Rab GTPase-activating protein; regulates endocytosis via inactivation of Vps21p at endosomes and vacuole fusion via inactivation of Ypt7p at vacuoles; also acts on Ypt52p and Sec4p; localizes to plasma membrane, sites of polarized growth; relocalizes from bud neck to cytoplasm upon DNA replication stress; similar to TBC-domain Tre2 oncogene; MSB3 has a paralog, MSB4, that arose from the whole genome duplication; human homolog USP6NL can complement yeast msb3 msb4 double null [Source:SGD;Acc:S000005237]","ENSG,ENSP"
4966,"YNL294C","4966.1","YNL294C","RIM21","pH sensor molecule, component of the RIM101 pathway; has a role in cell wall construction and alkaline pH response; is glycosylated and phosphorylated; interacts with Dfg16p and Rim9p to form a pH-sensing complex; localization to the plasma membrane is dependent on Dfg16p and Rim9p; has similarity to A. nidulans PalH [Source:SGD;Acc:S000005238]","ENSG,ENSP"
4967,"YNL295W","4967.1","YNL295W","MRX6","Protein that associates with mitochondrial ribosome [Source:SGD;Acc:S000005239]","ENSG,ENSP"
4968,"YNL296W","4968.1","YNL296W","YNL296W","Dubious open reading frame unlikely to encode a functional protein; deletion adversely affects sporulation; deletion mutant exhibits synthetic phenotype under expression of mutant huntingtin fragment, but gene does not have human ortholog [Source:SGD;Acc:S000005240]","ENSG,ENSP"
4969,"YNL297C","4969.1","YNL297C","MON2","Protein with a role in endocytosis and vacuole integrity; peripheral membrane protein; interacts with and negatively regulates Arl1p; localizes to the endosome; member of the Sec7p family of proteins [Source:SGD;Acc:S000005241]","ENSG,ENSP"
4970,"YNL298W","4970.1","YNL298W","CLA4","Cdc42p-activated signal transducing kinase; member of the PAK (p21-activated kinase) family, along with Ste20p and Skm1p; involved in septin ring assembly, vacuole inheritance, cytokinesis, sterol uptake regulation; phosphorylates Cdc3p and Cdc10p; CLA4 has a paralog, SKM1, that arose from the whole genome duplication [Source:SGD;Acc:S000005242]","ENSG,ENSP"
4971,"YNL299W","4971.1","YNL299W","TRF5","Non-canonical poly(A) polymerase; involved in nuclear RNA degradation as a component of the TRAMP complex; catalyzes polyadenylation of hypomodified tRNAs, and snoRNA and rRNA precursors; overlapping but non-redundant functions with Pap2p [Source:SGD;Acc:S000005243]","ENSG,ENSP"
4972,"YNL300W","4972.1","YNL300W","TOS6","Glycosylphosphatidylinositol-dependent cell wall protein; expression is periodic and decreases in respone to ergosterol perturbation or upon entry into stationary phase; depletion increases resistance to lactic acid [Source:SGD;Acc:S000005244]","ENSG,ENSP"
4973,"YNL301C","4973.1","YNL301C","RPL18B","Ribosomal 60S subunit protein L18B; homologous to mammalian ribosomal protein L18, no bacterial homolog; RPL18B has a paralog, RPL18A, that arose from the whole genome duplication [Source:SGD;Acc:S000005245]","ENSG,ENSP"
4974,"YNL302C","4974.1","YNL302C","RPS19B","Protein component of the small (40S) ribosomal subunit; required for assembly and maturation of pre-40 S particles; homologous to mammalian ribosomal protein S19, no bacterial homolog; mutations in human RPS19 are associated with Diamond Blackfan anemia; RPS19B has a paralog, RPS19A, that arose from the whole genome duplication [Source:SGD;Acc:S000005246]","ENSG,ENSP"
4975,"YNL303W","4975.1","YNL303W","YNL303W","Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data [Source:SGD;Acc:S000005247]","ENSG,ENSP"
4976,"YNL304W","4976.1","YNL304W","YPT11","Rab GTPase; Myo2p-binding protein implicated in mother-to-bud transport of cortical endoplasmic reticulum (ER), late Golgi, and mitochondria during cell division; function is regulated at multiple levels; abundance of active Ypt11p forms is controlled by phosphorylation status and degradation; normally a low-abundance protein whose ER localization is only detected when protein is highly over expressed [Source:SGD;Acc:S000005248]","ENSG,ENSP"
4977,"YNL305C","4977.1","YNL305C","BXI1","Protein involved in apoptosis; variously described as containing a BCL-2 homology (BH3) domain or as a member of the BAX inhibitor family; reported to promote apoptosis under some conditions and to inhibit it in others; localizes to ER and vacuole; may link the unfolded protein response to apoptosis via regulation of calcium-mediated signaling; translocates to mitochondria under apoptosis-inducing conditions in a process involving Mir1p and Cor1p [Source:SGD;Acc:S000005249]","ENSG,ENSP"
4978,"YNL306W","4978.1","YNL306W","MRPS18","Mitochondrial ribosomal protein of the small subunit; essential for viability, unlike most other mitoribosomal proteins [Source:SGD;Acc:S000005250]","ENSG,ENSP"
4979,"YNL307C","4979.1","YNL307C","MCK1","Dual-specificity ser/thr and tyrosine protein kinase; roles in chromosome segregation, meiotic entry, genome stability, phosphorylation-dependent protein degradation (Rcn1p and Cdc6p), inhibition of protein kinase A, transcriptional regulation, inhibition of RNA pol III, calcium stress and inhibition of Clb2p-Cdc28p after nuclear division; MCK1 has a paralog, YGK3, that arose from the whole genome duplication [Source:SGD;Acc:S000005251]","ENSG,ENSP"
4980,"YNL308C","4980.1","YNL308C","KRI1","Essential nucleolar protein required for 40S ribosome biogenesis; associate with snR30; physically and functionally interacts with Krr1p [Source:SGD;Acc:S000005252]","ENSG,ENSP"
4981,"YNL309W","4981.1","YNL309W","STB1","Protein with role in regulation of MBF-specific transcription at Start; phosphorylated by Cln-Cdc28p kinases in vitro; unphosphorylated form binds Swi6p, which is required for Stb1p function; expression is cell-cycle regulated; STB1 has a paralog, YOL131W, that arose from the whole genome duplication [Source:SGD;Acc:S000005253]","ENSG,ENSP"
4982,"YNL310C","4982.1","YNL310C","ZIM17","Protein co-chaperone with a zinc finger motif; essential for protein import into mitochondria; may act with Pam18p to facilitate recognition and folding of imported proteins by Ssc1p (mtHSP70) in the mitochondrial matrix; required for the maintenance of Ssc1p solubility and assists in the functional interaction of Ssc1p with substrate proteins [Source:SGD;Acc:S000005254]","ENSG,ENSP"
4983,"YNL311C","4983.1","YNL311C","SKP2","F-box protein of unknown function; predicted to be part of an SCF ubiquitin protease complex; involved in regulating protein levels of sulfur metabolism enzymes; may interact with ribosomes, based on co-purification experiments [Source:SGD;Acc:S000005255]","ENSG,ENSP"
4984,"YNL312W","4984.1","YNL312W","RFA2","Subunit of heterotrimeric Replication Protein A (RPA); RPA is a highly conserved single-stranded DNA binding protein involved in DNA replication, repair, and recombination; RPA protects against inappropriate telomere recombination, and upon telomere uncapping, prevents cell proliferation by a checkpoint-independent pathway; in concert with Sgs1p-Top2p-Rmi1p, stimulates DNA catenation/decatenation activity of Top3p; protein abundance increases in response to DNA replication s [Source:SGD;Acc:S000005256]","ENSG,ENSP"
4985,"YNL313C","4985.1","YNL313C","EMW1","Essential conserved protein with a role in cell wall integrity; contains six TPR (tetratricopeptide repeat) domains clustered in the C-terminal region; conditional mutant is suppressed by overexpression of GFA1; protein abundance increases in response to DNA replication stress [Source:SGD;Acc:S000005257]","ENSG,ENSP"
4986,"YNL314W","4986.1","YNL314W","DAL82","Positive regulator of allophanate inducible genes; binds a dodecanucleotide sequence upstream of all genes that are induced by allophanate; contains an UISALL DNA-binding, a transcriptional activation, and a coiled-coil domain [Source:SGD;Acc:S000005258]","ENSG,ENSP"
4987,"YNL315C","4987.1","YNL315C","ATP11","Molecular chaperone; required for the assembly of alpha and beta subunits into the F1 sector of mitochondrial F1F0 ATP synthase; N-terminally propionylated in vivo [Source:SGD;Acc:S000005259]","ENSG,ENSP"
4988,"YNL316C","4988.1","YNL316C","PHA2","Prephenate dehydratase; catalyzes the conversion of prephanate to phenylpyruvate, which is a step in the phenylalanine biosynthesis pathway [Source:SGD;Acc:S000005260]","ENSG,ENSP"
4989,"YNL317W","4989.1","YNL317W","PFS2","Integral subunit of the pre-mRNA CPF complex; the cleavage and polyadenylation factor (CPF) complex plays an essential role in mRNA 3'-end formation by bridging different processing factors and thereby promoting the assembly of the processing complex [Source:SGD;Acc:S000005261]","ENSG,ENSP"
4990,"YNL318C","4990.1","YNL318C","HXT14","Protein with similarity to hexose transporter family members; expression is induced in low glucose and repressed in high glucose; the authentic, non-tagged protein is detected in highly purified mitochondria in high-throughput studies [Source:SGD;Acc:S000005262]","ENSG,ENSP"
4991,"YNL319W","4991.1","YNL319W","YNL319W","Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; partially overlaps the verified gene HXT14 [Source:SGD;Acc:S000005263]","ENSG,ENSP"
4992,"YNL320W","4992.1","YNL320W","YNL320W","Putative protein of unknown function; the authentic, non-tagged protein is detected in highly purified mitochondria in high-throughput studies [Source:SGD;Acc:S000005264]","ENSG,ENSP"
4993,"YNL321W","4993.1","YNL321W","VNX1","Calcium/H+ antiporter localized to the endoplasmic reticulum membrane; member of the calcium exchanger (CAX) family; potential Cdc28p substrate [Source:SGD;Acc:S000005265]","ENSG,ENSP"
4994,"YNL322C","4994.1","YNL322C","KRE1","Cell wall glycoprotein involved in beta-glucan assembly; serves as a K1 killer toxin membrane receptor [Source:SGD;Acc:S000005266]","ENSG,ENSP"
4995,"YNL323W","4995.1","YNL323W","LEM3","Membrane protein of the plasma membrane and ER; interacts specifically in vivo with the phospholipid translocase (flippase) Dnf1p; involved in translocation of phospholipids and alkylphosphocholine drugs across the plasma membrane; null mutant requires tryptophan due to mislocalization of tryptophan permease Tat2p [Source:SGD;Acc:S000005267]","ENSG,ENSP"
4996,"YNL324W","4996.1","YNL324W","YNL324W","Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data [Source:SGD;Acc:S000005268]","ENSG,ENSP"
4997,"YNL325C","4997.1","YNL325C","FIG4","Phosphatidylinositol 3,5-bisphosphate (PtdIns[3,5]P) phosphatase; required for efficient mating and response to osmotic shock; physically associates with and regulated by Vac14p; contains a SAC1-like domain; homologous to human FIG4, which is associated with CMT4J, a form of Charcot-Marie-Tooth disorder [Source:SGD;Acc:S000005269]","ENSG,ENSP"
4998,"YNL326C","4998.1","YNL326C","PFA3","Palmitoyltransferase for Vac8p; required for vacuolar membrane fusion; contains an Asp-His-His-Cys-cysteine rich (DHHC-CRD) domain; autoacylates; required for vacuolar integrity under stress conditions [Source:SGD;Acc:S000005270]","ENSG,ENSP"
